card_id,customer_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
C02849,1897,Visa,Credit,5974********5321,2027-05-01,122,Yes,4,"25,000",2016-05-19,2020,No
C02777,312,American Express,Credit,4364********2347,2029-07-01,908,Yes,4,"10,000",2010-01-03,2019,No
C03943,2320,American Express,Debit,5845********4781,2027-12-01,679,Yes,4,"20,000",2020-08-10,2018,No
C01349,2792,Mastercard,Debit,4052********1808,2028-09-01,680,Yes,1,"25,000",2015-01-04,2020,Yes
C11117,291,Visa,Debit,5073********3576,2026-03-01,674,Yes,3,"20,000",2017-05-10,2023,No
C02364,1538,Mastercard,Debit,4448********1160,2025-03-01,797,Yes,3,"15,000",2013-12-19,2023,No
C02011,2831,Visa,Debit,4291********3315,2029-03-01,643,Yes,3,"20,000",2019-02-25,2022,No
C02981,269,American Express,Credit,4803********8830,2026-01-01,410,Yes,2,"20,000",2017-09-20,2018,No
C09717,1933,Visa,Credit,4075********7889,2030-12-01,799,No,4,"15,000",2017-05-16,2022,No
C02466,403,Visa,Credit,5548********2132,2025-08-01,394,Yes,3,"10,000",2014-04-08,2019,No
C06156,1949,Mastercard,Credit,4706********8551,2029-07-01,134,Yes,2,"10,000",2018-05-07,2019,No
C00349,308,Visa,Credit,4706********3494,2029-06-01,708,Yes,4,"15,000",2022-05-13,2018,No
C08743,448,Visa,Credit,5801********7981,2029-07-01,459,Yes,2,"20,000",2010-07-24,2019,No
C11411,1633,Mastercard,Credit,4355********5497,2025-11-01,788,Yes,2,"10,000",2011-12-09,2019,No
C09875,574,Visa,Debit,5606********1604,2026-02-01,578,No,3,"10,000",2023-04-02,2018,No
C00029,1064,Visa,Debit,5355********2538,2028-05-01,377,Yes,4,"20,000",2012-03-06,2023,No
C11120,1077,Visa,Credit,4124********4638,2030-12-01,750,Yes,1,"25,000",2015-08-01,2022,No
C00755,1954,Mastercard,Credit,5965********6110,2025-11-01,301,Yes,3,"25,000",2019-09-02,2020,No
C07902,2476,Visa,Credit,4696********8209,2029-03-01,974,Yes,4,"15,000",2022-07-19,2022,No
C11596,667,Mastercard,Debit,5579********2705,2030-10-01,373,No,3,"20,000",2014-02-25,2023,No
C01801,333,Mastercard,Credit,5858********9087,2026-08-01,827,Yes,2,"15,000",2014-05-18,2021,Yes
C04610,2036,Visa,Credit,5619********4333,2030-05-01,346,Yes,4,"15,000",2013-02-12,2018,No
C06690,2214,Mastercard,Debit,5180********9442,2029-05-01,107,Yes,3,"15,000",2011-04-12,2022,No
C00277,230,Mastercard,Credit,5817********1273,2027-03-01,679,Yes,3,"25,000",2011-04-04,2020,No
C09555,2796,Visa,Credit,4040********1600,2029-01-01,874,Yes,1,"15,000",2020-12-02,2020,Yes
C00440,1024,American Express,Credit,4003********3605,2030-04-01,566,Yes,3,"20,000",2020-05-11,2019,No
C01413,2517,American Express,Credit,5904********7950,2030-07-01,579,Yes,3,"5,000",2011-11-02,2021,No
C11605,1190,American Express,Credit,5741********8665,2029-12-01,957,Yes,3,"5,000",2015-08-12,2023,No
C11030,2343,Visa,Debit,4076********4384,2029-12-01,233,Yes,4,"20,000",2014-02-14,2021,No
C10939,2798,Mastercard,Credit,5080********9253,2029-02-01,158,Yes,4,"15,000",2023-03-15,2020,Yes
C07080,140,Visa,Credit,4070********8406,2026-07-01,764,Yes,2,"25,000",2022-05-12,2021,No
C05204,1733,Mastercard,Credit,5577********7639,2029-04-01,234,Yes,3,"15,000",2021-06-27,2022,No
C05084,760,Visa,Credit,4325********2327,2030-02-01,979,No,3,"10,000",2015-12-02,2023,No
C07359,2696,American Express,Credit,5915********7325,2028-02-01,945,Yes,4,"15,000",2017-05-01,2023,No
C09120,1796,Mastercard,Debit,5528********5759,2026-05-01,978,Yes,4,"25,000",2020-11-16,2019,No
C00301,1564,Mastercard,Debit,4330********3265,2026-12-01,873,No,4,"10,000",2013-12-10,2020,No
C01363,2401,American Express,Credit,4750********7016,2028-06-01,132,Yes,2,"10,000",2014-01-15,2022,No
C08924,854,Mastercard,Credit,5601********5494,2027-10-01,856,No,3,"25,000",2015-07-19,2019,Yes
C02519,958,Visa,Credit,4546********3951,2029-05-01,412,No,4,"10,000",2019-07-14,2020,Yes
C01057,1248,Mastercard,Credit,5555********1299,2030-11-01,100,No,2,"10,000",2019-07-13,2022,No
C04562,1827,Visa,Debit,4211********4390,2026-07-01,997,Yes,3,"5,000",2016-12-02,2022,No
C10531,2511,American Express,Debit,5842********1750,2025-10-01,201,Yes,3,"10,000",2016-03-11,2021,No
C06783,1724,Mastercard,Credit,4860********7149,2026-06-01,272,Yes,3,"10,000",2016-10-25,2019,No
C04581,1253,Visa,Debit,5664********1237,2029-07-01,305,No,3,"15,000",2014-06-01,2019,No
C00676,394,Visa,Debit,4343********5187,2029-07-01,706,Yes,3,"15,000",2017-02-03,2023,No
C08556,642,Visa,Credit,5682********1935,2029-11-01,278,Yes,2,"15,000",2021-07-11,2023,No
C07898,1287,Visa,Credit,4440********1426,2030-09-01,721,Yes,2,"5,000",2019-08-16,2018,No
C04964,33,Mastercard,Debit,4952********4748,2029-07-01,446,Yes,2,"20,000",2023-05-15,2020,No
C02411,2663,American Express,Credit,5477********5489,2026-07-01,335,Yes,3,"15,000",2021-01-04,2022,No
C06170,311,Visa,Debit,4803********1589,2028-03-01,295,Yes,2,"25,000",2023-02-10,2020,No
C08839,2344,Visa,Debit,4648********8867,2027-10-01,837,Yes,3,"10,000",2010-12-05,2022,No
C10583,1978,Visa,Credit,5012********9633,2028-04-01,250,Yes,4,"5,000",2023-01-26,2020,No
C11909,1045,Mastercard,Debit,4173********1039,2027-08-01,549,No,3,"10,000",2013-06-18,2022,No
C10212,1464,Visa,Credit,4596********5971,2026-07-01,383,No,1,"10,000",2017-11-11,2018,No
C11168,1196,Visa,Credit,4578********4769,2025-10-01,801,Yes,4,"15,000",2023-11-18,2020,No
C06991,1092,Visa,Credit,5051********5404,2029-01-01,380,Yes,3,"25,000",2015-10-03,2021,No
C09297,1740,Visa,Debit,4995********5253,2026-10-01,431,No,2,"20,000",2017-02-01,2021,No
C09145,580,Mastercard,Credit,5635********4162,2030-10-01,812,Yes,1,"20,000",2011-02-15,2021,No
C01744,2224,Mastercard,Debit,5529********6233,2029-11-01,221,Yes,4,"20,000",2010-06-25,2020,No
C07792,527,Visa,Credit,5671********1982,2029-03-01,917,No,3,"10,000",2016-07-24,2023,No
C02941,861,Mastercard,Credit,5272********9719,2026-01-01,328,Yes,4,"20,000",2011-02-20,2018,No
C10975,87,Visa,Credit,4878********7121,2027-06-01,759,Yes,3,"10,000",2019-06-17,2020,No
C10362,1955,Mastercard,Credit,4110********9064,2028-05-01,149,Yes,2,"5,000",2011-02-20,2022,No
C07808,2540,American Express,Debit,5730********8759,2030-10-01,254,No,1,"5,000",2015-03-26,2023,No
C04430,2201,Mastercard,Credit,5234********6394,2029-02-01,642,Yes,1,"10,000",2012-07-17,2020,No
C09199,2173,Mastercard,Credit,4916********8564,2026-04-01,252,Yes,4,"5,000",2022-04-22,2020,No
C02122,279,Mastercard,Debit,4666********9315,2030-04-01,618,Yes,4,"15,000",2023-05-04,2021,No
C07618,2331,Mastercard,Credit,5628********4993,2025-12-01,797,Yes,4,"15,000",2020-11-10,2023,Yes
C09513,2737,Mastercard,Credit,5981********4753,2025-05-01,683,Yes,4,"15,000",2019-02-26,2022,No
C04182,2925,Visa,Debit,4853********2359,2029-03-01,600,Yes,3,"5,000",2017-10-12,2023,Yes
C04930,2434,Visa,Credit,4962********8058,2027-01-01,295,No,1,"15,000",2022-05-23,2019,No
C09920,449,American Express,Credit,5022********8072,2025-06-01,799,No,2,"10,000",2015-12-11,2022,No
C02548,70,Visa,Credit,4258********3770,2030-11-01,297,Yes,4,"10,000",2019-05-26,2020,No
C10153,2024,Mastercard,Credit,5873********7906,2029-03-01,363,Yes,4,"15,000",2019-08-07,2019,Yes
C02171,1233,American Express,Credit,5742********2225,2030-08-01,702,Yes,2,"5,000",2020-10-23,2023,No
C07597,738,American Express,Credit,5367********7734,2030-07-01,996,Yes,1,"5,000",2022-02-23,2019,No
C03614,2651,Visa,Credit,4174********3783,2027-05-01,897,No,3,"20,000",2022-05-05,2018,No
C04006,605,Mastercard,Debit,5350********9827,2029-07-01,575,Yes,2,"5,000",2011-01-22,2022,No
C04263,2446,American Express,Credit,4611********9157,2030-12-01,517,Yes,1,"10,000",2019-02-13,2020,No
C01683,1087,Mastercard,Debit,5781********6135,2028-01-01,165,Yes,1,"5,000",2010-12-20,2019,No
C09982,1243,Mastercard,Debit,4468********6458,2027-08-01,720,Yes,1,"15,000",2015-04-04,2020,No
C00401,1607,Mastercard,Debit,5700********8327,2026-05-01,253,No,4,"15,000",2021-05-16,2020,No
C08783,1104,Mastercard,Debit,4975********4566,2028-03-01,225,Yes,3,"15,000",2019-06-03,2018,No
C03013,1446,Mastercard,Debit,4789********7380,2029-02-01,489,Yes,4,"20,000",2022-01-12,2019,No
C10994,646,Visa,Credit,4709********3704,2027-08-01,230,Yes,4,"15,000",2017-03-24,2020,No
C01515,2557,Mastercard,Debit,5450********2831,2027-03-01,276,Yes,2,"10,000",2021-05-24,2018,No
C00772,478,American Express,Debit,5088********7824,2027-08-01,370,No,2,"10,000",2023-01-14,2018,No
C09891,2195,Mastercard,Credit,5108********9314,2029-08-01,272,Yes,1,"15,000",2017-06-19,2022,No
C06609,481,American Express,Credit,5459********1601,2029-02-01,888,Yes,1,"25,000",2011-08-12,2022,No
C09838,2907,Visa,Credit,4680********8600,2028-01-01,789,No,1,"15,000",2010-01-15,2021,No
C09622,1411,Visa,Credit,5305********3747,2027-01-01,147,Yes,4,"20,000",2023-02-04,2023,No
C11452,1526,Mastercard,Debit,5833********9078,2027-09-01,256,Yes,3,"10,000",2014-10-20,2018,No
C03108,2364,Visa,Credit,5223********7677,2028-07-01,154,Yes,2,"10,000",2017-04-05,2022,No
C07014,1487,Mastercard,Debit,4533********2063,2029-01-01,193,Yes,1,"15,000",2020-05-10,2021,Yes
C03977,1624,Visa,Debit,5218********6036,2027-08-01,472,No,4,"5,000",2023-11-06,2019,No
C03438,1276,Visa,Credit,4752********6805,2027-06-01,531,Yes,3,"15,000",2010-08-13,2020,No
C00313,1065,Visa,Debit,4413********3434,2030-05-01,444,Yes,3,"15,000",2011-02-14,2023,No
C00874,534,Mastercard,Credit,5814********2938,2030-04-01,272,Yes,2,"20,000",2017-12-16,2018,No
C07118,1273,Visa,Debit,4989********1482,2026-09-01,176,Yes,2,"5,000",2022-05-19,2018,No
C08282,1431,Mastercard,Credit,5592********6163,2028-03-01,758,Yes,1,"15,000",2016-12-18,2018,No
C09860,833,Mastercard,Debit,4679********5301,2027-08-01,741,Yes,4,"10,000",2022-06-15,2019,No
C02355,1471,Mastercard,Debit,4882********9931,2030-09-01,965,Yes,3,"25,000",2020-05-11,2021,No
C06055,1105,American Express,Credit,5740********4244,2028-05-01,129,Yes,4,"5,000",2019-05-10,2022,Yes
C00596,549,Mastercard,Credit,5794********5103,2030-05-01,198,Yes,1,"15,000",2017-08-04,2021,No
C08298,550,Mastercard,Debit,4646********3438,2029-05-01,743,No,2,"10,000",2010-02-07,2019,No
C07860,1379,Mastercard,Credit,5293********4568,2028-09-01,210,Yes,1,"15,000",2010-04-26,2019,No
C05431,2263,Visa,Credit,5622********9376,2027-07-01,697,Yes,3,"25,000",2011-07-13,2018,Yes
C01644,637,American Express,Debit,4644********9179,2030-09-01,669,Yes,1,"25,000",2015-06-03,2021,No
C05151,2673,Mastercard,Credit,4653********6083,2026-02-01,195,No,4,"15,000",2019-12-05,2022,No
C04146,1255,Visa,Credit,4059********5372,2029-08-01,771,Yes,3,"10,000",2019-01-15,2020,No
C11144,1581,Mastercard,Debit,5535********8064,2026-07-01,119,Yes,4,"10,000",2018-04-24,2023,No
C10327,373,Mastercard,Credit,5109********5006,2030-02-01,976,Yes,1,"10,000",2010-12-15,2019,No
C00778,183,Mastercard,Credit,5573********6490,2026-03-01,880,Yes,3,"20,000",2015-02-12,2018,No
C04009,2553,Visa,Credit,4060********7356,2026-03-01,239,Yes,1,"20,000",2012-02-01,2021,Yes
C10840,1552,Mastercard,Debit,4389********7213,2025-07-01,988,Yes,2,"20,000",2019-07-16,2018,No
C08049,1780,American Express,Debit,4078********8196,2030-10-01,118,Yes,3,"25,000",2017-05-27,2021,No
C03248,2314,Visa,Credit,4460********2561,2029-05-01,354,Yes,3,"5,000",2017-11-24,2021,No
C02709,973,Mastercard,Credit,5615********6745,2028-08-01,630,Yes,3,"10,000",2013-11-23,2021,No
C00470,854,Mastercard,Credit,5133********9039,2025-10-01,184,Yes,2,"10,000",2010-06-09,2019,No
C05144,389,Mastercard,Debit,5296********3121,2030-05-01,209,Yes,4,"20,000",2023-03-26,2023,Yes
C05066,1556,Mastercard,Credit,5059********6807,2025-02-01,126,Yes,3,"20,000",2016-12-05,2021,No
C09879,74,Visa,Debit,5636********7505,2027-12-01,461,Yes,1,"15,000",2017-05-18,2018,Yes
C06096,534,Visa,Credit,4397********9989,2028-10-01,861,Yes,2,"15,000",2019-08-09,2020,No
C09541,414,Mastercard,Credit,5739********8211,2029-09-01,636,Yes,2,"10,000",2012-12-16,2018,No
C11041,1466,Visa,Debit,4500********2711,2025-09-01,879,No,1,"15,000",2022-09-16,2023,No
C06180,2124,Visa,Credit,5772********6384,2026-01-01,233,No,3,"5,000",2011-12-26,2019,No
C09113,2712,Mastercard,Credit,5005********2473,2029-02-01,994,Yes,2,"15,000",2020-01-11,2023,No
C02280,1714,American Express,Credit,5988********1651,2027-12-01,913,Yes,3,"10,000",2017-06-10,2023,No
C03674,2807,Mastercard,Credit,5986********4761,2030-10-01,165,Yes,1,"25,000",2021-10-04,2022,No
C01346,1279,Mastercard,Debit,5505********6846,2028-10-01,940,No,4,"5,000",2023-05-11,2018,No
C11490,1108,Mastercard,Credit,4734********7584,2028-11-01,247,Yes,4,"15,000",2023-04-02,2020,No
C07967,2011,American Express,Credit,5344********8403,2028-04-01,261,Yes,1,"20,000",2023-08-19,2018,No
C06504,1148,Mastercard,Credit,5490********9990,2028-10-01,277,No,1,"20,000",2022-12-23,2018,No
C02988,1000,Mastercard,Credit,4694********9378,2030-07-01,630,Yes,1,"25,000",2014-09-13,2020,No
C11455,1118,Visa,Credit,4644********9907,2029-07-01,638,Yes,3,"10,000",2020-11-04,2020,No
C01197,2890,Mastercard,Credit,4254********3551,2028-06-01,404,Yes,3,"5,000",2010-11-16,2023,No
C00466,609,Mastercard,Credit,4879********2071,2028-11-01,914,No,4,"25,000",2010-06-03,2019,No
C05810,840,Visa,Debit,4711********3280,2027-07-01,258,Yes,2,"15,000",2020-08-12,2019,No
C10051,503,Visa,Debit,4570********8178,2027-07-01,663,Yes,4,"15,000",2020-06-23,2023,No
C04295,860,Mastercard,Credit,4075********3059,2030-08-01,372,Yes,3,"15,000",2020-06-17,2021,No
C11095,1560,Mastercard,Debit,4726********8039,2028-02-01,421,Yes,4,"5,000",2012-11-10,2023,No
C10369,2594,Visa,Credit,5495********2121,2028-03-01,906,Yes,3,"25,000",2020-02-18,2021,No
C03911,2249,Visa,Debit,4748********3992,2028-01-01,146,No,1,"15,000",2015-09-02,2019,Yes
C01016,1378,Visa,Debit,5499********6338,2028-11-01,622,Yes,2,"10,000",2017-09-23,2018,No
C04438,250,Mastercard,Debit,5499********1336,2027-04-01,668,Yes,4,"15,000",2018-07-01,2020,No
C03155,2015,Visa,Credit,5299********4303,2029-06-01,919,Yes,2,"10,000",2019-08-06,2018,No
C04958,858,Visa,Credit,4395********9020,2030-03-01,632,Yes,2,"10,000",2019-08-28,2021,No
C09353,2786,Mastercard,Credit,5095********3445,2030-02-01,792,Yes,3,"15,000",2012-05-16,2022,No
C00163,497,Mastercard,Credit,5523********8179,2030-12-01,337,Yes,4,"25,000",2017-02-16,2022,No
C04762,1496,Mastercard,Credit,4357********4743,2027-11-01,425,Yes,4,"10,000",2020-10-24,2023,Yes
C10413,1709,Visa,Credit,5583********5623,2028-11-01,190,No,4,"20,000",2023-10-13,2023,No
C04275,1327,Mastercard,Debit,4328********6943,2030-10-01,894,Yes,1,"10,000",2016-06-27,2023,No
C03225,940,Mastercard,Credit,4882********6720,2025-10-01,234,Yes,1,"25,000",2018-12-21,2022,No
C07736,2219,Mastercard,Debit,4086********7057,2026-10-01,831,Yes,4,"15,000",2022-08-14,2019,No
C07975,934,Visa,Credit,5792********1552,2030-06-01,445,Yes,1,"10,000",2016-01-23,2019,No
C07811,1375,Mastercard,Credit,4878********5320,2029-01-01,877,Yes,2,"15,000",2022-11-10,2020,No
C05598,2578,American Express,Credit,4806********7618,2029-02-01,150,Yes,3,"5,000",2023-09-15,2023,No
C11169,2095,Visa,Debit,5781********8826,2029-03-01,458,Yes,2,"20,000",2020-01-26,2022,No
C05694,2062,Visa,Credit,5125********5909,2029-12-01,531,Yes,4,"10,000",2018-06-26,2019,No
C08930,1760,Visa,Debit,5701********7404,2028-03-01,772,Yes,2,"20,000",2022-08-08,2018,No
C06851,1616,American Express,Debit,4082********8325,2027-03-01,431,Yes,1,"20,000",2013-09-04,2020,No
C01224,1270,Mastercard,Credit,4171********8733,2026-06-01,617,Yes,1,"10,000",2011-04-05,2021,No
C02363,1911,Visa,Debit,5356********6415,2030-06-01,826,No,3,"5,000",2021-04-26,2018,No
C08870,2611,American Express,Credit,5645********9390,2029-09-01,564,Yes,1,"10,000",2014-06-26,2020,No
C06872,2462,Visa,Credit,4468********7006,2026-06-01,816,Yes,3,"10,000",2023-10-25,2019,No
C10527,2259,Visa,Credit,4516********7188,2026-02-01,845,No,4,"15,000",2019-03-20,2020,No
C06961,1757,American Express,Credit,4796********9776,2026-07-01,876,No,4,"5,000",2021-09-19,2018,No
C04020,516,Visa,Credit,4939********9509,2030-02-01,868,Yes,1,"10,000",2021-08-12,2018,No
C02929,569,Mastercard,Credit,4550********4717,2028-08-01,919,Yes,2,"15,000",2018-04-12,2020,No
C00366,2511,American Express,Credit,4251********3577,2029-02-01,503,Yes,4,"10,000",2010-01-11,2020,No
C09207,171,Visa,Credit,4893********9608,2025-08-01,240,Yes,3,"20,000",2016-06-16,2022,No
C01789,2523,Mastercard,Credit,4585********9246,2025-09-01,281,Yes,4,"5,000",2023-12-13,2020,No
C08497,2964,Visa,Credit,5800********7401,2025-02-01,450,Yes,4,"5,000",2012-05-04,2021,No
C10970,825,Visa,Credit,4281********9631,2027-10-01,184,Yes,4,"10,000",2018-03-20,2022,Yes
C05220,2865,Visa,Credit,4153********3968,2029-09-01,237,No,3,"20,000",2012-01-21,2019,No
C00411,114,Mastercard,Debit,4063********3193,2028-08-01,234,Yes,1,"5,000",2023-10-26,2018,No
C00340,2801,Visa,Credit,4222********3699,2030-02-01,646,Yes,3,"10,000",2023-01-17,2018,No
C04085,1342,American Express,Credit,4551********2048,2026-10-01,764,Yes,2,"5,000",2020-09-12,2022,No
C08785,181,Mastercard,Credit,5974********3855,2026-08-01,990,Yes,4,"25,000",2011-09-03,2022,No
C03726,771,Visa,Debit,4166********3055,2027-02-01,552,Yes,2,"15,000",2015-08-02,2021,No
C00104,2726,Visa,Credit,5643********4216,2026-12-01,123,Yes,3,"15,000",2023-03-14,2022,No
C07707,870,Mastercard,Debit,5363********5836,2029-02-01,271,No,3,"20,000",2017-03-16,2021,No
C02750,2942,Visa,Credit,4649********7105,2030-07-01,848,No,3,"10,000",2015-01-12,2019,Yes
C00252,954,Visa,Credit,4517********3223,2025-12-01,270,Yes,2,"15,000",2021-06-04,2021,No
C05852,1321,American Express,Credit,5150********7957,2027-04-01,461,Yes,2,"15,000",2010-02-28,2022,No
C02732,2017,Visa,Credit,4977********9924,2028-05-01,616,Yes,2,"10,000",2019-09-28,2023,No
C10265,1684,Mastercard,Credit,5384********2524,2030-01-01,834,No,2,"15,000",2022-01-21,2021,No
C09405,2372,Visa,Debit,5921********5441,2026-06-01,331,Yes,3,"25,000",2012-02-16,2023,Yes
C06347,1148,Visa,Credit,4660********7597,2029-02-01,114,Yes,2,"10,000",2019-12-04,2020,No
C01532,201,Mastercard,Credit,5224********5693,2029-08-01,992,Yes,3,"20,000",2012-07-21,2021,No
C11770,449,Mastercard,Credit,5011********4724,2029-10-01,827,Yes,3,"20,000",2022-12-08,2021,No
C00758,2262,American Express,Credit,4148********7195,2027-05-01,533,Yes,4,"5,000",2013-11-17,2020,No
C11682,2938,Mastercard,Credit,5854********3628,2030-04-01,219,Yes,2,"20,000",2011-07-15,2018,No
C04887,271,Mastercard,Debit,4948********4423,2030-10-01,774,No,2,"25,000",2023-04-25,2019,No
C00915,2031,Visa,Credit,5936********4083,2027-11-01,657,Yes,3,"10,000",2012-09-13,2019,No
C06264,782,Mastercard,Credit,4934********8172,2029-01-01,291,Yes,1,"10,000",2014-11-04,2022,No
C06137,849,Visa,Credit,5895********4031,2027-03-01,372,Yes,2,"25,000",2016-05-22,2020,No
C03564,1611,Visa,Credit,5346********8849,2028-08-01,373,Yes,3,"20,000",2010-08-02,2019,No
C05313,122,Visa,Debit,4092********5245,2030-01-01,810,Yes,4,"10,000",2023-01-07,2021,No
C07806,102,Visa,Credit,4214********3433,2027-09-01,973,Yes,1,"20,000",2012-06-06,2020,No
C10373,2909,Visa,Debit,4336********1238,2029-02-01,539,Yes,2,"20,000",2011-04-14,2021,No
C08377,2071,Mastercard,Credit,4191********9249,2028-02-01,858,Yes,4,"10,000",2023-01-19,2021,Yes
C01174,549,Mastercard,Credit,5855********7733,2025-09-01,989,Yes,3,"5,000",2023-07-17,2018,Yes
C05547,1687,Visa,Debit,4058********5408,2029-04-01,504,Yes,3,"15,000",2014-02-27,2022,No
C06402,1612,Visa,Credit,4563********6560,2029-11-01,956,Yes,2,"20,000",2019-10-04,2022,No
C07625,1632,Visa,Credit,5085********6113,2030-11-01,619,Yes,2,"15,000",2022-05-26,2020,No
C01415,258,American Express,Credit,5828********9425,2027-01-01,458,Yes,4,"20,000",2011-03-24,2021,No
C06000,2588,Visa,Credit,4590********1873,2025-05-01,324,Yes,2,"15,000",2021-06-04,2018,No
C11835,2900,Visa,Credit,4660********5375,2025-12-01,286,Yes,2,"15,000",2016-01-27,2023,No
C00115,2295,Mastercard,Credit,5844********2047,2030-04-01,134,Yes,1,"20,000",2013-02-13,2018,Yes
C11849,2562,Mastercard,Credit,4075********5432,2028-05-01,212,Yes,4,"5,000",2011-08-05,2022,No
C06282,877,American Express,Credit,5586********5852,2028-09-01,138,Yes,4,"5,000",2012-03-23,2019,No
C10001,2735,Visa,Credit,5379********9185,2027-06-01,652,Yes,1,"5,000",2017-01-15,2023,No
C08452,160,Visa,Credit,4897********8413,2026-11-01,328,Yes,3,"20,000",2017-04-13,2019,No
C06720,511,Visa,Credit,4324********6355,2029-02-01,967,No,1,"15,000",2017-05-05,2019,No
C03728,1542,Visa,Debit,4876********9107,2027-02-01,334,Yes,3,"5,000",2023-11-09,2023,No
C01520,293,Visa,Debit,5715********6988,2028-01-01,270,Yes,3,"15,000",2014-11-27,2019,No
C11419,967,Visa,Credit,4559********6478,2026-02-01,897,Yes,3,"10,000",2011-04-03,2021,No
C03078,1883,Visa,Credit,4463********5407,2026-11-01,925,Yes,4,"10,000",2023-12-12,2019,No
C00616,2488,Mastercard,Credit,5865********4223,2030-02-01,696,Yes,4,"20,000",2023-08-11,2019,No
C03593,2637,Visa,Credit,5293********3567,2028-09-01,683,Yes,2,"15,000",2016-02-23,2018,No
C00764,781,Visa,Credit,4259********1590,2030-05-01,192,No,1,"10,000",2019-04-10,2022,No
